,id,script,Formal
3203,nQ-2G9dbV_A,그래 서로 우변으로 넘기면 이렇게 되겠죠,1
3204,nQ-2G9dbV_A,그리고 이제를 또 넘겨줍니다,1
3205,nQ-2G9dbV_A,이렇게 되고 여기 있는 이 부분은 통분을 해주면은 빚을 금방 이렇게 됩니다,1
3206,nQ-2G9dbV_A,아 그리고 지우고 다시 오겠습니다,1
3207,nQ-2G9dbV_A,공간이 부족했어요,1
3208,nQ-2G9dbV_A,이때비즈곤우리가많이봤던판단쉽또여기서나옵니다,1
3209,nQ-2G9dbV_A,이 교회 판별 시기는 되는지는 유도를 마친 후에 말씀드리겠습니다,1
3210,nQ-2G9dbV_A,그래서 이제 여기서부터는 절댓값을 개념이 들어가는데요,1
3211,nQ-2G9dbV_A,양변에루트를씌워주면이렇게되고다음에여기루트쉬워즈얘기가되겠죠,1
3212,nQ-2G9dbV_A,다음에 빚을 곳만 수사에 그다음에 이 절댓값을 버키 면 긴자의 플러스마이너스를 적용하도록 하겠습니다,1
3213,nQ-2G9dbV_A,예 이렇게 되고 그다음에 우리가 궁 쪽으로 부 어를 떨의 값이 아나 어깨 됩니다,1
3214,nQ-2G9dbV_A,그래서통분아정리를하면이에분의플러스아이아스유튭이제국이씨이렇게최종결과가나왔습니다,1
3215,nQ-2G9dbV_A,이게 모든 이차방정식의 그은 이 될 수 있고 가 문제 주어졌다며 여기다 대입을 하면 그늘 구할 수 있습니다,1
3216,nQ-2G9dbV_A,그리고 쉬는 실수 범위 안에 있는 숫자 드립니다,1
3217,nQ-2G9dbV_A,복소수 범위까지 가진 않고요,1
3218,nQ-2G9dbV_A,이 상태에서 어차 방정식의 근이 두 가지가 될 수 있는 부분이 바로 이 부분 때문입니다,1
3219,nQ-2G9dbV_A,플러스가 됐을 때 그네 많이 나스가 됐을 때 근이 그래서 총 개가 나오게 되고요,1
3220,nQ-2G9dbV_A,그리고 이 부분이 루트 안에 들어가 있기 때문에 이 대부에 값이 보다 큰 과 영웅인가 보다 작은가에 따라 흔히 다르게 나옵니다,1
3221,nQ-2G9dbV_A,딴 가장 쉽게 인 경우를 보겠습니다,1
3222,nQ-2G9dbV_A,이 부분용 이미 여기가 다 없어지고는 부네 비가 되겠죠,1
3223,nQ-2G9dbV_A,이차방정식인데 근이 하나입니다,1
3224,nQ-2G9dbV_A,이럴 때 바로 친구니 되는 거고요,1
3225,nQ-2G9dbV_A,중복된 그니랑 중복된 하나의 거니라고 해서 충분히지만 어 실제로는 큰 이 두 개라고 보시는 게 맞습니다,1
3226,nQ-2G9dbV_A,근데 값이 같기 때문에 이제 하나로 볼 뿐 잊은 실제로는 이차방정식의 그는 두 개가 나온 거고 그래서 중근이라고 하는데 암튼 간에 어 결과는 하나지만 그 내포된 의미만 봤을 때는 두 개로 생각을 해주시면 좋겠습니다,1
3227,nQ-2G9dbV_A,그다음보다 큰 경우에 이루타 값이 살아왔기 때문에 아까 말씀드린 대로 플러스일 경우 이 경우 해서 그이 두 개가 나오게 됩니다,1
3228,nQ-2G9dbV_A,그다음에 영어보다 작은 경우에는 여기 가을 쓰기 때문에 루트 바인 어스인 아이가 튀어나오게 되겠죠,1
3229,nQ-2G9dbV_A,이럴 때 허구 늘 가지게 됩니다,1
3230,nQ-2G9dbV_A,그리고 이것을 이차함수랑 연결시켜 보면 얘는 축과 개의 점에서 만나는 경우 여기는 액수 추가한 점에서 만나는 경우 여기는 주기랑 만나지 않는 경우 이렇게 되는 겁니다,1
3231,nQ-2G9dbV_A,그래서 이 대부에 있는 제곱 시가 이차방정식의 근을 판별하는 판별씩 뒤가 되는 겁니다,1
3232,nQ-2G9dbV_A,에디터 민원 트라 고도 콩 표현을 한 것의 뒤에 맨 앞자리 뒤를 따서 만든 그런 문자인 것 같습니다,1
3233,nQ-2G9dbV_A,그다음에 이어서 근과 개수와의 관계도 이걸 통해 알 수가 있습니다,1
3234,nQ-2G9dbV_A,그리고 우리는 이차방정식의 근과 계수의 관계를 할 때 군의 하든 부 내니 군에 꼽은 이렇게 알고 있는데요,1
3235,nQ-2G9dbV_A,이유도 그 내에 공식을 유도한 것에 결과를 통해서 알 수 있습니다,1
3236,nQ-2G9dbV_A,그는 분의 플러스 비즈고 타이로 쓸 수 있고 두 번째 그는 이에 분의 빛의 이렇게 쓸 수 있습니다,1
3237,nQ-2G9dbV_A,좀 말 그대로 건의 하브 궁을 더해 보면 이에 분의 분의 피가 되고 여기 주제는 부가 반대네가 사라지겠죠,1
3238,nQ-2G9dbV_A,바로 분에 비가 나옵니다,1
3239,nQ-2G9dbV_A,군의 분구에 분 지금 여기가 그 합창의 번씩에 적용되기 때문에 일단 분노 사회의 제고도 있고요,1
3240,nQ-2G9dbV_A,그다음에 여기 사람을 빚에 구비고 여기 여기고 파니까 제곱 이렇게 됩니다,1
3241,nQ-2G9dbV_A,그래서 얘네 둘이 달라고의 제곱 토의 사 씨가 되고 이렇게 날려서 얘기가 나오니까 분의 씨가 군에 고비 되는 겁니다,1
3242,nQ-2G9dbV_A,그래서 이렇게 금과 개수와의 관계에도 또 박연 이외였었는데 그래 공식의 유도를 통해 왜 이렇게 되는지 알 수 있게 되었습니다,1
3243,nQ-2G9dbV_A,예 이차방정식 근의 공식에 대해 섰고 공부하는 데 많은 도움이 되셨으면 좋겠고 봐주셔서 감사합니다,1
3244,rQnBH3pfwa4,의자 첫 번째로 분들은 완전 제곱씩에 대하여 배워보도록 할게요,1
3245,rQnBH3pfwa4,완전체몹시기라는것은말그대로꼭이런꽃몬가에제곱뿔로표현하는걸완전제곱시기라고하는데예를들어서맛나게우리가예수보리를배웠을때절임으자인수분해를배워썼을때만약에애가이렇게스폰에는되지않긴어사촉촉해서요런식그러면우리가요모양몽나의전부꼬리들어가면완전제목을했음민다라고표현하는데그런데지금의나같은경우엔깔끔하긴한데이제문제가되는것문화고하면요런식으로주어져썼을때이런식으로조져썼을때얘를어떻게계산해서뭔가에제보꼴로표현할수가있겠니에대한질문을던졌을때그걸할수있게하는게우리가완전체몹시글하겠다,0
3246,rQnBH3pfwa4,약간 이런 식의 표현은 것은 그런데 좋든 싫든 안타깝지만 이건 무조건 배우셔야 돼,0
3247,rQnBH3pfwa4,뭘 해줘야 되는 거 하면 첫 번째로 자만 약에 이식을 어떻게 뭔가에 제고 꼴로 표현해라고 한다면 우리는 이것을 기억해야 될 뭘 기억해야 돼에 있는 개수를 앞에 있는 숫자를 분을 봤고 그거니 했지,0
3248,rQnBH3pfwa4,그 숫자를 제고 파세요,1
3249,rQnBH3pfwa4,그럴 때 일이 이제 그걸 더하고 해줄 거야,0
3250,rQnBH3pfwa4,전 왜 갑자기 없는 걸로 더한 부패 더요,1
3251,rQnBH3pfwa4,많지만 느낀지 야영은 더 일이잖아 영은이기도 하지 않니 영은 가 아니었을까,0
3252,rQnBH3pfwa4,괜찮은 선택이 정도 형이 자,0
3253,rQnBH3pfwa4,그러니까 쉽게 말해서 무슨 말이냐고 하면 아무것도 없는 여기 영웅이 있는 있었던 건데 이영을 내가 이런 식으로 표현해 주는 거지,0
3254,rQnBH3pfwa4,그 사랑 그런 어떤 신기한 현상이 생긴다고 하면 얘랑 얘랑은 수분해를 하면 무언가 에치고 꿀로 병이 된다,0
3255,rQnBH3pfwa4,그리고 얘는 그대로 나오게 됐어요,1
3256,rQnBH3pfwa4,괜춘이렇게어떤식을뭔가에제고꼴로표현한것을완전제곱이라고해요,1
3257,rQnBH3pfwa4,연습 조금만 더 지켜볼게 그 아직까지 익숙하지 않을 테니까 조금만 더 계산을 더 도와드리도록 할게요,1
3258,rQnBH3pfwa4,뭐 예를 들어서 이런 게 있어 얘를 완전제곱식으로 표현 내가 뭔가에 제법 꼴로 표현해라고 하면 어떻게 이거 뇌우 셔야 되어 앞에 있는 숫자를 미군의 일하세요,1
3259,rQnBH3pfwa4,분의 일째 그치 그거를 제보 팩 얼마야 분의 구찌 이 숫자를 지금 여기에 담 어떻게 더하고 빼줄 거야,0
3260,rQnBH3pfwa4,이렇게 그러면 재미난 현상이 생겨요,1
3261,rQnBH3pfwa4,어쩔까 누가 왜 그런지 모르겠어요,1
3262,rQnBH3pfwa4,똑똑하지,0
3263,rQnBH3pfwa4,뭐가 돼요,1
3264,rQnBH3pfwa4,얘를 분의 분의 상 어쨌거나 두 개의 곱하면에 나오는가 애써 분의 조원 관계의 나오지 그렇게 해서 대각선으로 인수분해를 하면 딱 맞아떨어지게 된다,0
3265,rQnBH3pfwa4,꼭분의일있다자일단가떨어지지그러면서우리가얠여기까지를요렇게펴낼수있게된괜춘그다음은모양편집기타시고따라오게되는거죠,1
3266,rQnBH3pfwa4,요렇게 뭔가에 제보 꼬리 들어와 형태로 표현한다,0
3267,rQnBH3pfwa4,이것을 정말 제고했다고 표현을 할 거고요,1
3268,rQnBH3pfwa4,어쨌거나 예를 가지고 나중에 이참을 수해서 이제 꼭짓점을 구하는 방법으로 그림을 그리게 될 건데 그 건축 이야기가 개 만들어서 태보 이렇게 두 개만 더 연습해 볼 게야 자자 너를 포함해서 숫자 더 있다 칩시다 한 저널 완전 제법으로 표현해야 돼요,1
3269,rQnBH3pfwa4,예를 들어서 얘를 예수 분해라 와 이렇게 하는데 곱하면에 나오지 이렇게 대각선으로 더하게 되면 얘기가 나오게 때 근데 지금 문제는 예수 분해를 해야 하는 게 아니고 완전 제곱씩 무언가에 적어 꼴로 변해라고 하니까 어떻게 나는 앞에 있는 이 숫자를 미국의 일할 거야,0
3270,rQnBH3pfwa4,마리나 인치 그거를 제곱하면 어떻게 돼요,1
3271,rQnBH3pfwa4,굳이이라는 숫자를 우리는 어떻게 할 거다 더하고 빼줄 거라서 어쨌게 나니깐 빵이니까 어쨌거나 이렇게 만들어줘도 상관없는 거죠,1
3272,rQnBH3pfwa4,그러면 어떻게 이만큼이 재미난 영상을 미룬다,0
3273,rQnBH3pfwa4,그리고이찍기하시되고랑이찌다시또오는원래있었고그춤그럼예외가은수분해야되죠,1
3274,rQnBH3pfwa4,이렇게 그리고 얘 계산하기를 어떻게 돼요,1
3275,rQnBH3pfwa4,많이 났어,0
3276,rQnBH3pfwa4,괜출제정도로배워봅시다,1
3277,rQnBH3pfwa4,괜춘완전제급식은뭐라고있는숫자의는숫자를분의을한다음에반으로짤은다음에제곱항거를더하고빼면목마레저꼴로표현리되게되요,1
3278,rQnBH3pfwa4,꽤나 똑똑한 놈이 만든 방식 이제 뭐 이게 완전 작업 시 있고요,1
3279,rQnBH3pfwa4,그다음에 내가 그렇지,0
3280,rQnBH3pfwa4,뭐 이런 것도 물어보는데 빨리 한번 가 볼 때 프로 얘를 완전 제곱 씩 해래 내려왔는지 무 쉽게 그러면 아내가 배운 방법론의 앞에 일 때랑 다르게 네가 들어갔네,0
3281,rQnBH3pfwa4,금연별로어려운건없어어떻게호묻게되면억만그물이각각배우모양으로바뀌게되는거죠,1
3282,rQnBH3pfwa4,그럼 똑같이 생각해 봐,0
3283,rQnBH3pfwa4,너를 이브 메일을 한 다음에 제 목판 뭐를 그대로 일인지 어디에 더하도 될 거야,0
3284,rQnBH3pfwa4,더하고 빼준 거야,0
3285,rQnBH3pfwa4,예그치그러면봐봐가이만큼이또한전조금씩인데으꼭그리고듣기다시는사람이있지빠바천천히보세요,1
3286,rQnBH3pfwa4,애가 이렇게 되고 요일이 있고요,1
3287,rQnBH3pfwa4,이 가을과 하나도 있어요,1
3288,rQnBH3pfwa4,그치 그리고 이가 적혀있네,0
3289,rQnBH3pfwa4,맞아 그러면 어떻게 되어 마치 있는 개인 것에 궁 배분 일으키므로 풍배 궁 배주 면 못했고 다음으로 할 건 그는 군음식인데 어 보내가 암기할 수 있는 노래를 만들었던 적이 있지 그 대금의 공식 공식 그럼 이끌어서 지금 하진 않을 거고 여기에서는 조금 정상적인 원리를 파악하는 방식으로 갈 건데 적어도 우린 이런 알고 있어야 돼,0
3290,rQnBH3pfwa4,지금 그래 공식을 이야기 위해서 사전 지 식으아 제곱 이사 가 되고 싶으면에 있는 얼마야,0
3291,rQnBH3pfwa4,될까란 이 아니면 되지 않을까 그래야 이를 제곱하면 사가 될 거고를 작업하면서가 될까,0
3292,rQnBH3pfwa4,나 그치 그런데 어떨까 예를 간단히 우리 이렇게 되었지에 일 없애주는 대신에 꿀만 뜨 이렇게 배워서 페이는 이란입니다,1
3293,rQnBH3pfwa4,이렇게 되었을 거야,0
3294,rQnBH3pfwa4,벤츠 낸 사금 지식이 또 두 번째 사전 지식은 이 전에 지글 갈아 완전 대업이 완전 내 급식을 해야 되는데 예를 들어서 그런 공식은 소금의 이렇게 적혀 있다,0
3295,rQnBH3pfwa4,뭐 대대가 값은 어떻게 구해요,1
3296,rQnBH3pfwa4,이런 공식을 이용해서 보낼 수 있어요라고 배우게 되고요 그의 음식은 뭐라고 하면 값을 구하는 하나의 방법 인과 예를 들어서 만약에 다음에서 값을 구하여서 구하세요라고 하면 딱 봐도 연습을 가 될지도 그 체 그러면 굳이 그런 공식을 쓰지 않더라도 나는 수분을 통해서 값을 구할 수 있게 돼 구직 그래 공식을 쓸 필요가 없어,0
3297,rQnBH3pfwa4,근데이런식으로누가봐도윤수본애가아닌데예수분해가안되는데예를만족한값을구하고싶어그때쓰는게시기에값을구할수있는가장퍼펙트한공식이에요라도쉽긴하지,0
3298,rQnBH3pfwa4,근데 인수분해가 안될 때 값을 구할 수 있는 가장 필요한 공식 읽었고요,1
3299,rQnBH3pfwa4,그러면 이 공식이 왜 나왔는지 한번 설명을 하고 예문을 한번 이해를 해보도록 할게요,1
3300,rQnBH3pfwa4,자 번번 저는 여기에서 완전제 몹시 글할 건데 어떻게 할 거냐고 하면 지금 여기에서 글 무 또 볼게요,1
3301,rQnBH3pfwa4,자곱하면너곱하면너란걸앞에서서이렇게됐지괜찮아그다음에나는뭘할거야라고하면완전제곡식을할꺼니까너를분의한다음에제못한거를찍어얼마니이사회의제국보내기태국얠도하고빼줄거에요,1
3302,rQnBH3pfwa4,얘를 여기에다가 더하고 빼줄 거예요,1
3303,rQnBH3pfwa4,그러면 다 썩은 아으 이해를 도모하고 뭐해줄 거야,0
3304,rQnBH3pfwa4,으으으뭐괜찮아그러면완전죄없이계신이만큼으수분해가될거에요,1
3305,rQnBH3pfwa4,곱하면 내 나오고요,1
3306,rQnBH3pfwa4,이렇게 이렇게 한번 해줄게,0
3307,rQnBH3pfwa4,요 처음이니까 해줄게요,1
3308,rQnBH3pfwa4,이렇게 얘기가 나오게 돼요,1
3309,rQnBH3pfwa4,즉 다시 썩으면 여기에서 이렇게 져 킥에 되고요,1
3310,rQnBH3pfwa4,으 그다음에 때 일상의 이제 국풍 제목이 있고 그다음에 큰 가로 흥 각오가 있고요,1
3311,rQnBH3pfwa4,그리고 얘기가 있어 괜찮아 그러면 아까 전에도 살짝 싸신 병 붙였는데 얘기가 이렇게 분비가 될까라고 그렇죠,1
3312,rQnBH3pfwa4,그러면 그래서 얘를 분배해 줄 거야,0
3313,rQnBH3pfwa4,이렇게 그러면 계산 여기에다 쭉 이어서 적을 이롭게 분배해 주면 데이에 거세고 네 이렇게 방배가 되는데 빨리 되는 애들은 빨리해도 되는데 어 예 궁벽에서 이렇게 좋겠는데가 이렇게 한심한 하게 됐지,0
3314,rQnBH3pfwa4,그래서 깔끔하게 더 볼 게 너 요렇게 족이게 되 그리고 난 덜 저와 딱 보통 하겠어,0
3315,rQnBH3pfwa4,이렇게 됐지,0
3316,rQnBH3pfwa4,이렇게 그러면 얘네들을 저쪽으로 넘는 게 묻게 꽤나 복잡하죠,1
3317,rQnBH3pfwa4,넘김대부빈세고빼주십시오,1
3318,rQnBH3pfwa4,이거여 오른쪽만 풍분 시켜볼게요,1
3319,rQnBH3pfwa4,그러면 사이에 빛의 꼭 되지,0
3320,rQnBH3pfwa4,어 이렇게 되겠죠,1
3321,rQnBH3pfwa4,괜찮아요,1
3322,rQnBH3pfwa4,그다음에왼쪽은으이렇게됐는데오키왼쪽은응넘겨주면이렇게될꺼구요,1
3323,rQnBH3pfwa4,어 아까 기억나 이거 왜 꼭 기억나요,1
3324,rQnBH3pfwa4,어그러면이제제보가없애주는대신에이렇게써볼수있지않을뿐아으마무트예괜춘떠오름어제가볼게요,1
3325,rQnBH3pfwa4,그러면 다 끝나서 다 끝났어,0
3326,rQnBH3pfwa4,자는 넘어가면 빚 끌 마이 거 밑에 부분 밑에 부분 이렇게 토끼는 가겠어 대위의 부분은 그대로 이렇게 이렇게 흥분하는 끝이 나게 되죠,1
3327,rQnBH3pfwa4,어 이렇게 해서 공식이에 애가 완성되게 되는 건데 어쨌거나 사실 저 같은 경우에도 이 원리를 굳이 파악하지 않고 외웠다가 나중에 형 뒷줄 아이는 원리로 뭔가를 했어 없더라라는 걸 뒤늦게 외우기 했었지만 어제가 원리는 이 방법이에요,1
3328,rQnBH3pfwa4,그냥 이해할 수 있음이 하시고요 이 못하겠으면 사실은 외국 오셔야 돼요,1
3329,rQnBH3pfwa4,이 큰의 공식 공식을 인수분해가 안돼도 구할 수 있는 완벽한 퍼펙트 한 보기식이에요,1
3330,rQnBH3pfwa4,그러면웬자랑은어떻게쓰라고하면매운라면어떻게쓰냐고하면예를들어서뭐곳브라켓덕에이제왔는데냥얘를만족한값을구하라라고했었을때응수분해가되면개땐쭉근데인수불에탄때그러면어쩔수없이값은그래공식으로구하기곱하기이부분이뭐그다음에있는가속이필재꼭볼만한노트빛의복내기높아비너으으이렇게그러면는에아이쿠수탁자가이상하네,0
3331,rQnBH3pfwa4,자 계속하고 볼게요,1
3332,rQnBH3pfwa4,으스타일 이상하죠,1
3333,rQnBH3pfwa4,함락 맞겠지,0
3334,rQnBH3pfwa4,뭐어요렇게되는데요,1
3335,rQnBH3pfwa4,사실은 우 탄 속에 많이 났어요,1
3336,rQnBH3pfwa4,있으면 안 되지 그 고등학교 때 배우는 복소수인데 어쨌거나 내가 한 문제만 만들어서 답이 요렇게 나왔지만 값이 이렇게 된다고 파악하실 면 돼요,1
3337,rQnBH3pfwa4,오케이 그래서 그래 공식은 사실을 외우 신흥 거고 그냥 씩 노래가 존재하는데 제가 지금 찍힌 부끄러운 니까 댓글에 링크를 걸어올 테니까 심심하면 보세요,1
3338,rQnBH3pfwa4,여기까지 하겠습니다,1
3339,rQnBH3pfwa4,감사합니다,1
3340,tGCqt4nGPBE,안녕하십니까,1
3341,tGCqt4nGPBE,올인 선생님입니다,1
3342,tGCqt4nGPBE,자 드디어 대단원 단원인 다항식에 마지막 코스가 남아있어요,1
3343,tGCqt4nGPBE,그 마지막 코스가 인수분해라는 코스인데 이거는 인수분해 이 파트만 따로 공부하겠다고 해도 큰 문제는 없지만 곱셈 공식이라는 그 파트가 완벽하게 잡혀 있으면 여기는 그냥 덤이라고 생각하시면 돼,0
3344,tGCqt4nGPBE,자 이 얘기를 듣고 어 그러면 곱셈공식 곱셈공식 활용을 좀 못하면 이 파트가 좀 어렵습니까,1
3345,tGCqt4nGPBE,그럴 수도 있지,0
3346,tGCqt4nGPBE,왜냐하면 인수분해를 배우다 보면 곱셈 공식의 그 개념들을 다 알고 있었을 때 엄청 빨리 나올 수밖에 없어 그러니 샘 조언을 듣고 아나는 곱셈 공식과 곱셈 공식 활용에 대한 공식을 아직 완벽하게 외우지 않고 있다 못 외우고 있다고 하면 그거부터 좀 공부를 하고 오시면 좋을 것 같아 시간이 좀 부족해 그러면 인수분해랑 곱셈 공식이랑 같이 공부를 하는 거예요,0
3347,tGCqt4nGPBE,이렇게 꼭 해주셔야 돼 알겠습니까,1
3348,tGCqt4nGPBE,자 그러면요 마지막 단원에서는 우리가 배우는요 단원에서는 크게 두 개로 쪼개났으니까 더 강의를 듣고 마무리 한번 해봅시다 짜가 볼게요,1
3349,tGCqt4nGPBE,출발합니다 자인수 분해입니다,1
3350,tGCqt4nGPBE,인수분해 인수분해 아,0
3351,tGCqt4nGPBE,여기 손가락 끝에 여기 분필을 이렇게 밴드 붙여놓을까,0
3352,tGCqt4nGPBE,그러면 이렇게 쭉 당겨 가지고 이렇게 쓰면 좋은데 그치자 볼게요,1
3353,tGCqt4nGPBE,읽어볼게 하나의 다항식을 자 여기 잘 봐도 개 이상의 다항식이 곱으로 나타내는 거 그걸 인수분해를 한 대 너무 막 거창하게 막 이렇게 생각하지 말고 그냥 주어진 책이나 주어진 개념서에 있는 그대로를 받아들여 알겠죠,1
3354,tGCqt4nGPBE,잘 봐라,0
3355,tGCqt4nGPBE,하나의 다항식을 두 개 이상이라 그랬으니까 두 개 세 개 네 개도 되는 거고 그 다항식의 곱으로 나타내야 된 데 합이 아니야 곱으로 나타낸 걸 인수분해를 하고 이때 이때 그 고 블러로는 각각 다항식을 인수라 하더라 그럼 봐라,0
3356,tGCqt4nGPBE,여기 보시면 항이 몇 개인지 봐,0
3357,tGCqt4nGPBE,항하나 둘 셋 항이 개고 그걸 하백 골이라고 얘기를 하는데 얘를 갖다가 인수분해를 하잖아 그렇지 이런 다항식을 인수분해를 하면 대괄호 봐요렇게 요렇게 아다항식 두 개가 생겼는데 이게 고 백골로 된 거라고 고 백골이 걸인 수분해라고 한다는 거지,0
3358,tGCqt4nGPBE,우리 지난 시간에 배웠던 게요 쪽에 있는 놈을 이렇게 가는 걸 배웠잖아,0
3359,tGCqt4nGPBE,다시 이런 고 백골로 되어있는 요 아이를 전개를 통해서 이렇게 만들었다고 그걸 가지고 이렇게 전개하는 걸 했었고 전개하는 과정에서 곱셈공식 개와 그 거의 변형식들을 막 외웠었다고 그러니 반대로 생각해 봐,0
3360,tGCqt4nGPBE,여기에서 이게 잘 갔었다면 이거 보자마자 이쪽으로도 엄청 잘 온단 말이야,0
3361,tGCqt4nGPBE,그래서 만들어진 공식들이 또 인수분해 공식이라고 또 표가 나올 거라고 오케이 그러니까 같이 공부하면 좋겠지,0
3362,tGCqt4nGPBE,다시 말하면 인수분해는 다항식의 전개 과정을 거꾸로 생각하면 되다 됐습니까,1
3363,tGCqt4nGPBE,그리고요,1
3364,tGCqt4nGPBE,하나하나 요런 하나하나를 뭐라고 한 다인 수라하자 개념 답니다,1
3365,tGCqt4nGPBE,다시 누가 물었어 인수분해가 뭐니라고 하면 이렇게 말해도 되지만 전개를 반대로 한 거예요,1
3366,tGCqt4nGPBE,이렇게 해도 되지만 그렇게 말하지 말고 다항식 하나의 다항식을 두 개 이상의 다항식의 고 백골로 맞는 겁니다라고 말하면 아주 잘한 거예요,1
3367,tGCqt4nGPBE,됐죠 사보시면 첫 번째 보시면 공통인수라는 게 있어 요거 좀 더 얘기하겠지만 공통에서 묶어 나간 거고 번부터 봐봐,0
3368,tGCqt4nGPBE,번부터번까지쫙보시면툭툭툭써많이보던것들아니냐,0
3369,tGCqt4nGPBE,그지 다시 말하면 인수분해 하라라고 했던 걸 반대로 생각해 봐,0
3370,tGCqt4nGPBE,요기에 했던 너를 갖다가 곱셈공식이었잖아,0
3371,tGCqt4nGPBE,그러니까 얼마나 편해 곱셈공식을 가지고 있으면 다 나오는 놈들이야 그러면 샘은 이걸 가지고 왜 이게 이렇게 되는지 설명하지는 않을 거야,0
3372,tGCqt4nGPBE,왜곱셈공식을갖다가전개하는걸역으로하는거를우리인수분해를했으니이게왜나왔는지는이미다알거고곱셈공식에서설명을다했으니까그리고잘나오는걸이용해서문제를한번풀어볼테니까특히번하고번번뭐번안중에한게없어요,1
3373,tGCqt4nGPBE,그리고 번은 잘 나오니까 잘 보셔야 돼 별표 좀 쳐놓고 요거 가지고 이제 문제를 하나씩 친절하게 풀어줄 테니까 혹시나 아직도 나는 이게 좀 가물가물하다고 하시면 여기 인수분해 기본 공식이라고 되어있는 요 요요,1
3374,tGCqt4nGPBE,정리되어 있는 요거를 갖다가 그래도 한 번씩은 따라 써볼까 번 쓰기 자 이렇게 할게 쭉쭉 열 번 쓰면서 내 걸로 만들어갔으면 좋을 것 같아요,1
3375,tGCqt4nGPBE,그리고 문제 풀 때는 아직 안 외워졌다고 하면 이번 쓴 노트를 갖다가 보면서 문제가 자꾸 풀어보는 거야,0
3376,tGCqt4nGPBE,언젠간 안 보고 푸는 날이 오겠지 그날이 빨리 왔으면 좋겠습니다,1
3377,tGCqt4nGPBE,알겠죠,1
3378,tGCqt4nGPBE,서로 이제 공부를 했어 적어놨지 표 적어놨습니다,1
3379,tGCqt4nGPBE,개 적어놓으라 그랬어요,1
3380,tGCqt4nGPBE,내가 자 그럼 잘 봐 이제 인수분해 기본 공식 적용 방법 다 첫 번째인 수분해하라라고 하면 이게 제일 시작이야,0
3381,tGCqt4nGPBE,이걸 이걸 일단 필두로 공통인수를 묶어내는 연습을 하는 거야,0
3382,tGCqt4nGPBE,다시 말하면 인수분해 해라라고 하면 공통으로 들어있는 놈을 묶어내는 거야,0
3383,tGCqt4nGPBE,이게 시작이야 공식을 외우는 것도 중요하지만 인수분해 하는 정확한 방법을 알아야 되니까 가장 여기 봐 공통인 놈만 밑줄 쳐봐,0
3384,tGCqt4nGPBE,여기도 여기도 그러 면으로 탁 묶어내면 나머지 전개하는 거는 엄청 쉽잖아,0
3385,tGCqt4nGPBE,이렇게 하시면 요렇게 하면 그러니까 이 기준으로 좌변과 우변이 똑같아야 돼 이해됐죠,1
3386,tGCqt4nGPBE,그러니까 여기서 이렇게 가는 건 잘해,0
3387,tGCqt4nGPBE,근데 여기서 이쪽으로 오는 오른쪽으로 오는 걸 훈련을 해야 돼 인수분해 시작 공통인수를 뭐 한다 묶어낸다 공통인수 뭐 한다 묶어낸 다예를 봐 이쪽에 보면 자동 그라 미쳤어,0
3388,tGCqt4nGPBE,이쪽도 동그라미 쳤어,0
3389,tGCqt4nGPBE,얘들아 그럼 여기도 들었고 여기도 들었으니까 너를 이렇게 묶어 내면을 하나로 묶을 수 있잖아,0
3390,tGCqt4nGPBE,여기 하나로 묶었잖아 그러면 아닌 놈들만 그대로 써주면 돼,0
3391,tGCqt4nGPBE,이렇게 간단하지 공통인수를 묶어내는 거야,0
3392,tGCqt4nGPBE,두 번째 보자 항이 두 개일 때 보통 한 이 이렇게 두 개짜리 항이 두 개짜리 항이 이렇게 두 개짜리가 많이 나와 항이 두 개짜리가 나오면 완전 제곱식항이 두 개짜리가 많이 나오면요,1
3393,tGCqt4nGPBE,공식이 뭐냐면 우리 이거를 합창 공식이라고 할 게 제곱 마이너스 제곱이 있을 때 똑같은 놈이 요렇게 되는 거야,0
3394,tGCqt4nGPBE,자 그런데 요식만 달러를 외워 가지고 애들이 잘 안 풀리는 경우가 종종 있는데 그게 왜 그러냐면 요런 놈 때문에 잘 봐 제곱 마이너스 자 이제 두 개가 이렇게 보이잖아 제곱이 가 그다음이 보이면 우리 눈엔 이제가가 아니야,0
3395,tGCqt4nGPBE,그렇게 보이면 안 되고 얘를 한번 꺾으면 이렇게 보여야 돼,0
3396,tGCqt4nGPBE,오 제곱 제곱 이렇게 보이고 제곱 제곱 이렇게 보이면서 오케이 그리고 이지 두 법칙에 의해서 얘를 이렇게 묶어내는 거야,0
3397,tGCqt4nGPBE,전체되고 전체 제곱 이렇게 묶는 연습이고 앞으로는 얘를 보자마자 이렇게 쓰는 훈련이 돼있어야 돼,0
3398,tGCqt4nGPBE,그거 봐봐,0
3399,tGCqt4nGPBE,얘를 보자마자 이렇게 툭 쓰고 가지요 게 돼있어야 된다고 그리고 난 다음에 공식 생각하는 거야,0
3400,tGCqt4nGPBE,알겠죠,1
3401,tGCqt4nGPBE,그럼 같은 것들이로 보면 안 돼 산 얼마의 제곱 이런 식으로 보는 거지 돈으로 보면 안 돼 얼마의 제곱 이런 식으로 보기 시작하는 거야,0
3402,tGCqt4nGPBE,이제 눈으로 한번 뜨는 거지,0
3403,tGCqt4nGPBE,뿅 알겠습니까,1
3404,tGCqt4nGPBE,그리고 합쳐본 게 쓰는 거예요,1
