,text,start,duration,video_id
11130,내려와,1195.49,7.82,lKxX0WCQ8gE
11131,고 팩 더해 고 폐 더해 곱해 더해 예까지 똑같으니까 끄니까 까니까,1196.06,8.73,lKxX0WCQ8gE
11132,똑같으니까,1203.31,6.22,lKxX0WCQ8gE
11133,그러니까 나머지 일과 시작 3 됐어요 묵 셀과 락은 아니 원래는 얘를,1204.79,10.81,lKxX0WCQ8gE
11134,썩게 쯔 의해 시자 2xl 제고 - 4 있어요 플러스 이로써 걔는,1209.53,12.25,lKxX0WCQ8gE
11135,아 얘는 x 플러스 2일로 나눴을 때 묵가 나머지 라는 맞아 조리개 법,1215.6,7.38,lKxX0WCQ8gE
11136,에서 나오는 결과야,1221.78,4.86,lKxX0WCQ8gE
11137,아 1차 에게 수가 이럴 때 볶아 라고 줘,1222.98,7.62,lKxX0WCQ8gE
11138,근데 여기서 고기를 곳도 있으니까 미국제 다그침에 다시 임의로 곱해,1226.64,6.11,lKxX0WCQ8gE
11139,줘야지 다 별거 아냐,1230.6,7.19,lKxX0WCQ8gE
11140,그래서 언제나 기억할 때는 이 나누는 1차 시계 에게 소일 창이 개수가,1232.75,7.049,lKxX0WCQ8gE
11141,일이 아닐 때는,1237.79,6.96,lKxX0WCQ8gE
11142,나온 가 베다가 나온 끝까지를 또 이렇게 부정하지 말고 나온다 베다가 맨,1239.799,8.13,lKxX0WCQ8gE
11143,마지막에 그 1 창 계에서 역술 고파 되요,1244.75,5.82,lKxX0WCQ8gE
11144,원리를 여러분이 하고 기억하세요,1247.929,7.351,lKxX0WCQ8gE
11145,월 이해하고 기억하죠 어 어 어 어 써 어 어 었 어 어 어 어 수,1250.57,6.63,lKxX0WCQ8gE
11146,있다고 이렇게 되는데,1255.28,6.42,lKxX0WCQ8gE
11147,대청 세다고 의 시작 x 의 제곱 - ex 플러스 일이 바로 무 키고,1257.2,9.57,lKxX0WCQ8gE
11148,예단 하고 있어요 원래 한번만 더 에게 자 옷 입힐 안에서 내가,1261.7,9.0,lKxX0WCQ8gE
11149,여러분 조금 전에 나왔었던 이목과 기 나머지는 어떻게 나온거라고,1266.77,8.85,lKxX0WCQ8gE
11150,어 이걸 풀었을 때 니까 결국에는 예우 빡이 예,1270.7,11.52,lKxX0WCQ8gE
11151,+ 3 그 항쟁 식이지요 어떻게 얜 이거 곱하기 이거 + 상,1275.62,10.56,lKxX0WCQ8gE
11152,근데 갑자기 열어 주었으며 남쪽이라고 이루고 파란 얘기 아냐 그건 시계,1282.22,7.68,lKxX0WCQ8gE
11153,뭐라고 슬라브 뒤에라도 이번에 다시 곱해 줘야 될거 아니 그 10 함,1286.18,7.35,lKxX0WCQ8gE
11154,이렇게 말로 설명을 하시오 않은 게 그겁니다 이 제가 여러가지 첫,1289.9,8.22,lKxX0WCQ8gE
11155,시간부터 많이 잔소리 했었던 알아야 된다 여러분 이라고 말씀 드렸던 게,1293.53,9.03,lKxX0WCQ8gE
11156,그런 내용이니까 확실하게 좀 알고 넘어 가셨으면 좋겠어요 그렇게까지 가,1298.12,9.93,lKxX0WCQ8gE
11157,여러분 나머지정리 에 관련된 이야기가 다 끝난 겁니다 그럼 기본 핵심,1302.56,9.48,lKxX0WCQ8gE
11158,문제는 여러분 집에서 한번 프로 보시길 바라구요,1308.05,7.62,lKxX0WCQ8gE
11159,아주 어렵지는 않으니까 여러분이 직접 해 보시구요 우리 오빠 로 다음,1312.04,6.39,lKxX0WCQ8gE
11160,단원으로 넘어가 보도록 할게요 이제 부른다는 게,1315.67,7.44,lKxX0WCQ8gE
11161,일쑤 분이라는 다름이 자 인수분해 부터 또 차근차 명은 정리해 보도록,1318.43,8.88,lKxX0WCQ8gE
11162,하겠습니다 여러분 다시 한번 노파심에서 말씀드리는데 이거는 중학생 간격이,1323.11,6.18,lKxX0WCQ8gE
11163,9개 학교 1학년 감자가 아냐,1327.31,7.77,lKxX0WCQ8gE
11164,중학생 또는 꼭 잇던 고 3 또는 재수생 에게 아주 알맞는 당 자 에요,1329.29,10.62,lKxX0WCQ8gE
11165,고려 과정에 대해서 너무 모르는 친구들에게 는 이 강좌가 추 거에요,1335.08,8.43,lKxX0WCQ8gE
11166,완벽한 강좌 라고 볼 수 있어요 정말이에요,1339.91,5.76,lKxX0WCQ8gE
11167,그런데 딱,1343.51,8.64,lKxX0WCQ8gE
11168,1 대상에게는 패하게 감자 눕고 이 곳 1 내신 대비를 이걸 알면 큰일,1345.67,7.17,lKxX0WCQ8gE
11169,하면,1352.15,4.89,lKxX0WCQ8gE
11170,고의 안되는 고 1 관점도 차리게 나요 수능을 대비한 되는거 고 3,1352.84,6.6,lKxX0WCQ8gE
11171,학생들이 공부 한라 그래도 이 훨씬 더 좋은 거야,1357.04,5.36,lKxX0WCQ8gE
11172,재생 말할 것도 없고,1359.44,2.96,lKxX0WCQ8gE
11173,왜 예수님의 머리 문제나 어려운 게 데리고 하나도 안 되죠,1362.71,8.1,lKxX0WCQ8gE
11174,그 개념만 완벽하게 훑고 지나가는 거니까,1368.08,6.63,lKxX0WCQ8gE
11175,혹시 여러분들이 9단계 양건 이라면 무슨 강자 수학의 왕도라고 입에 3,1370.81,6.41,lKxX0WCQ8gE
11176,또 있습니다,1374.71,2.51,lKxX0WCQ8gE
11177,1학기 과정은 제가,1377.36,8.439,lKxX0WCQ8gE
11178,또 이아영 생 심지어 3 이렇게 세분이 수학의 왕 도산의 다 찍어,1379.98,7.05,lKxX0WCQ8gE
11179,보았구요,1385.799,6.041,lKxX0WCQ8gE
11180,약간 뚱뚱한 사람을 좋아하시면 제 수업을 들으시면 되요,1387.03,10.48,lKxX0WCQ8gE
11181,주 이렇게 신림 한 남자 샘 을 원하시면 신격 쌤 색 수업이 되십니다,1391.84,9.69,lKxX0WCQ8gE
11182,그리고 여자 샘을 원한다 그러면 이아영 셈을 주시오,1397.51,12.39,lKxX0WCQ8gE
11183,ebs 에서 갑자 못생긴 3명에서 있었다 이 왜 그떄 느 어 달러에 걸로,1401.53,11.96,lKxX0WCQ8gE
11184,입에서 해보면 그 막,1409.9,6.62,lKxX0WCQ8gE
11185,처럼 취했기 때문에 말씀드린 것도 오해하지마세요,1413.49,7.47,lKxX0WCQ8gE
11186,7 하거든요 심적 3 메이 않습니다 그 해명이 만들어낸 강자가 수학의 왕,1416.52,9.21,lKxX0WCQ8gE
11187,조상 그거 들이시면 파멸의 여러분 9 대학교 1학년 가죠 완벽하게,1420.96,8.55,lKxX0WCQ8gE
11188,내신대비 까지 할 수 있습니다 그걸 들으셔야 되고 고 1이라면 2학기가,1425.73,8.85,lKxX0WCQ8gE
11189,좀 수학의 왕도 하라는 건데 그거는 연아 땅 잘 해놨어요 가지고 아 맨,1429.51,10.98,lKxX0WCQ8gE
11190,앞에 집합 그 다음에 명제 이쪽 파트 이하영 3 의 하셨구요 함수 파트는,1434.58,9.99,lKxX0WCQ8gE
11191,심적 생의 하셨고 맨 마지막에 경우에서 밭에는 제가 또 강의해 온 게,1440.49,9.06,lKxX0WCQ8gE
11192,있으니까 그렇게 또 공부를 해 2시면 될 거라는 말씀을,1444.57,7.62,lKxX0WCQ8gE
11193,되겠습니까 이 강좌는,1449.55,7.65,lKxX0WCQ8gE
11194,중 3 고 2 고 3 재수생 을 양한 가식 고 1을 위한 강좌 엔 아이,1452.19,7.95,lKxX0WCQ8gE
11195,라는 말씀을 다시 한번 드리면서,1457.2,5.729,lKxX0WCQ8gE
11196,인수분해 락을 뭐 여성의 민소매 아까 공부 했었잖아,1460.14,6.75,lKxX0WCQ8gE
11197,아 그래서 제일 중요하니 수분이 가 고차 식의 인수분해 내 구체적인,1462.929,4.891,lKxX0WCQ8gE
11198,수반되는,1466.89,5.039,lKxX0WCQ8gE
11199,인수 정밀한 걸 이용 해야 되거든요 그래서 이 부분에 대해서 조금 전에,1467.82,7.23,lKxX0WCQ8gE
11200,항 등식을 공부한 다음에 다시 이수근의 를 가게 되요,1471.929,6.541,lKxX0WCQ8gE
11201,4 1 4 0 입주에 더러운 몇 가지를 다시 한번 정리해 보면 우리 전개,1475.05,6.12,lKxX0WCQ8gE
11202,공식을 하면 이은숙 내고 식을 않은 거나 마찬가지잖아,1478.47,6.81,lKxX0WCQ8gE
11203,3 작업 요구 한번 해볼 거 고요 x 플러스 와이파이 제트의 전체적 누구,1481.17,8.1,lKxX0WCQ8gE
11204,한번 전개하는 방법에 대해서 다시 한번 생각을 해보도록 하고 그 다음에,1485.28,7.11,lKxX0WCQ8gE
11205,요거 네 여러분 1 2번의 공식으로 반드시 알아 두라 고 했잖아요,1489.27,7.289,lKxX0WCQ8gE
11206,그 다음에 x 에 대해서 해주고 - y 해주고 요 정도 까지만 연습을,1492.39,9.69,lKxX0WCQ8gE
11207,조금만 해주구요 아 그 다음부턴 여러분 곧바로 공식으로 인쇄하는 방법에,1496.559,7.8,lKxX0WCQ8gE
11208,대해서 설명해 정도로 같아요,1502.08,5.399,lKxX0WCQ8gE
11209,여러분 이거 정리하라고 뭐 어떻게 하나요 예 해버려 예 3,1504.359,6.18,lKxX0WCQ8gE
11210,예 2번이 한번 3의 한번 얘 번 되세요,1507.479,9.481,lKxX0WCQ8gE
11211,이렇게 격에 따당 땅 땅 땅 땅 땅 따당 따당 시 이자 xr 해 번 3,1510.539,8.37,lKxX0WCQ8gE
11212,한번 x telly 콜 뭐라 그래,1516.96,7.019,lKxX0WCQ8gE
11213,3 덱스 제고 과 2 3 한 번에 x 한번 y 두 번씩 이자 3 x y,1518.909,9.12,lKxX0WCQ8gE
11214,제곱 y 만 3집 오 그럼 거꾸로 얘 이렇게 밖으로 가지고 뭐라 이걸,1523.979,8.221,lKxX0WCQ8gE
11215,인수분해 라 그러니까 앞으로 이런 문제가 나오면 아기 이렇게 처리하는,1528.029,5.041,lKxX0WCQ8gE
11216,거야 4,1532.2,5.13,lKxX0WCQ8gE
11217,이걸 보고 이 거라는 걸 금방 알 수 있나요 어려운 사실 그래서 이런,1533.07,10.229,lKxX0WCQ8gE
11218,얘기는 냄새를 좀 맞는 거야 그냥 개 3 조합이 133 일인데 이것만,1537.33,9.0,lKxX0WCQ8gE
11219,가지고 예를 알게 는 좀 힘들다고 불러 이건 기본적인 이까 알 수,1543.299,6.84,lKxX0WCQ8gE
11220,있겠지만 조금 어려운 일이야 그래서 이런걸 이유 두 번 할 때는 어떻게,1546.33,6.299,lKxX0WCQ8gE
11221,해주면 해주는 게 좋냐 며 뇨 이런거는,1550.139,7.62,lKxX0WCQ8gE
11222,꼭 c 그건가 프라이어 해보는 거야 아따 3 무슨 말인지 모르겠습니다,1552.629,10.53,lKxX0WCQ8gE
11223,이쪽을 보시죠 첫 번째 문제를 보시면 무슨 말인지 알 수 있을 때 때,1557.759,8.25,lKxX0WCQ8gE
11224,이것은 기본 핵심 문제는 여러분이 직접 해보시고,1563.159,7.4,lKxX0WCQ8gE
11225,여러분 여기에 이번 문제를 보십시오 언어,1566.009,9.77,lKxX0WCQ8gE
11226,이걸 보고 인수분해 가 곧바로 되는 사람은 지구상에 없습니다,1570.559,8.7,lKxX0WCQ8gE
11227,그래서 노 발이 더 쌀 돼,1575.779,5.571,lKxX0WCQ8gE
11228,3,1579.259,2.091,lKxX0WCQ8gE
11229,에디스 a 아,1581.82,7.88,lKxX0WCQ8gE
11230,영어 넘어 올래요 애절 수는 에이즈,1585.48,4.22,lKxX0WCQ8gE
11231,소프트웨어 디스,1590.32,9.39,lKxX0WCQ8gE
11232,이걸 보자마자 곧바로 이 문제를 풀 수 있는 사람은 아무도 없다,1592.879,6.831,lKxX0WCQ8gE
11233,그가 어떻게 보니까 냄새를 맡는 거야 이걸로 잠깐만 여쭤보세요,1599.85,8.61,lKxX0WCQ8gE
11234,이거 없이 아니까 냄새 받는 거야 혹시 따른 양 땅 땅 땅 땅 땅 따당,1603.57,6.75,lKxX0WCQ8gE
11235,따당 게 아닐까,1608.46,5.969,lKxX0WCQ8gE
11236,걸려 멋져 안되는 야매 패자 3 지금 꼬맹 기회가 세지고 뵙기로 의심 해,1610.32,6.15,lKxX0WCQ8gE
11237,봐라 이렇게 말씀 드릴까요,1614.429,7.081,lKxX0WCQ8gE
11238,맨앞에 도 세제곱 이고 맨 교회도 3주 그럴 때는 e 의심 해 봐라 낸,1616.47,8.699,lKxX0WCQ8gE
11239,앞에는 뭐 해 지고 병 시 이자 이렇게 해주고 b5 메뉴에는 뭐 해 주고,1621.51,5.82,lKxX0WCQ8gE
11240,b-52 y 의 세제곱 2호,1625.169,6.661,lKxX0WCQ8gE
11241,그럴 때는 의심의 모르 거야 얘가 되는지,1627.33,7.949,lKxX0WCQ8gE
11242,그래서 되면 좋은거고 안되면 말고 이거예요,1631.83,9.0,lKxX0WCQ8gE
11243,진짜요 그래서 따다닥 만 내 땅 따당 땅 하면 따당 하면 쓰지만 땅 하면,1635.279,8.311,lKxX0WCQ8gE
11244,이와 이니까 이상 6에 그리고 많이 오바 줘,1640.83,6.719,lKxX0WCQ8gE
11245,3 땅 따당 하면 이게 사가 되고 숫자 먼저 보심 되잖아,1643.59,9.03,lKxX0WCQ8gE
11246,4 3 심의 애교 아 저거 마조 따라 자가 면이 맞이 뽑아 줘,1647.549,9.24,lKxX0WCQ8gE
11247,그래서 얘는 최종적으로 x 플러스 그 이유와 이에 대해서 새 이렇게 쓸,1652.62,6.11,lKxX0WCQ8gE
11248,거예요,1656.789,7.251,lKxX0WCQ8gE
11249,됐어요 아아 이렇게 써 꿀로 가는 과정은 의심의 군 언제 의심하라 리스,1658.73,9.689,lKxX0WCQ8gE
11250,그 중요한 말이 시 자 매 앞에도 세제곱 맨 주에도 대주고 뵐께요 얘,1664.04,8.519,lKxX0WCQ8gE
11251,뭐에 3조 그러니까 이 와인이 전쟁 해주고 보니까 여기 마르게 7화 해,1668.419,6.541,lKxX0WCQ8gE
11252,줘 그러면 이 문제는 그거 아니야 미쳤구나 요,1672.559,6.36,lKxX0WCQ8gE
11253,치료한 것을 해주고 수가 아니잖아요 어여 이드 3 접수가 나오고 여기도,1674.96,8.13,lKxX0WCQ8gE
11254,3조 겁이 났을 때 그때는 의심 해봐라 이런 뜻입니다 두번째 요것도 아나,1678.919,4.89,lKxX0WCQ8gE
11255,보죠,1683.09,6.24,lKxX0WCQ8gE
11256,x 플러스 y 프라스틱 태 go 완전 제법인데 항 3개짜리 사망시 왜,1683.809,9.901,lKxX0WCQ8gE
11257,지금은 제법 자극적 밑단 테니 짠 텐바이텐 창 경 나십니까 제 2의 자,1689.33,9.69,lKxX0WCQ8gE
11258,x 의 제곱 파이의 제법 제 테 제곱이 찬 자료 올까요 헤이 작 예수,1693.71,10.89,lKxX0WCQ8gE
11259,아이 또 유아 이제 또 이제 섹스 여기까지,1699.02,10.14,lKxX0WCQ8gE
11260,그러니까 예 이쪽으로 바꾼 걸 뭐라고 것이자 165 내라 그래요,1704.6,8.19,lKxX0WCQ8gE
11261,어 당시 글 단 한 것이고 바꾸는거 합 차 골을 곳 꼴로 받고 있는,1709.16,8.009,lKxX0WCQ8gE
11262,거예요 왜 이러나 먹겠네요 또 냄새가 나는지 보는건데 그런데 냈다 아우,1712.79,6.48,lKxX0WCQ8gE
11263,되새기며 뒤로 께요,1717.169,6.361,lKxX0WCQ8gE
11264,냄새가 나잖아요 냄새 하잖아요 어떤 냄새,1719.27,9.3,lKxX0WCQ8gE
11265,제곱 제법 제곱이 보이면 이것도 신화를 마음이 이렇게 보는 거야,1723.53,8.85,lKxX0WCQ8gE
11266,얘는 뭐니 조금 있네요 엑셀 이브 얘는 뭐 이 직업인데 와이어 작업이죠,1728.57,5.97,lKxX0WCQ8gE
11267,4 지태 지금 뭐 지금 인데요,1732.38,5.46,lKxX0WCQ8gE
11268,이제 택연 체제 법이니까 혹시나,1734.54,7.68,lKxX0WCQ8gE
11269,본다 나 연결부가 나빴어요 원래는 전부터 플러스가 놓은 게 아니라 요렇게,1737.84,6.56,lKxX0WCQ8gE
11270,안해 보러가기 어떻게 그래,1742.22,6.89,lKxX0WCQ8gE
11271,x y 이제 테 이렇게 놓고 출발해 볼까요,1744.4,9.03,lKxX0WCQ8gE
11272,그냥 내가 어떻게 내 앞에 것부터 제 9분해 각 맵 제공 해 봐 이거,1749.11,7.95,lKxX0WCQ8gE
11273,좋아 의 시 이자 역시 급 외주로 사적 없 으,1753.43,7.41,lKxX0WCQ8gE
11274,이렇게 똑같이 할 이렇게 제곱 만지고 사실 직업,1757.06,7.53,lKxX0WCQ8gE
11275,이찌 앉자니까 ex 와우 아후 9 어,1760.84,9.12,lKxX0WCQ8gE
11276,와우 와우 와우 와우 타 형들 보프 하실 수 밖에 없겠군 끝 이렇게,1764.59,9.78,lKxX0WCQ8gE
11277,처리하는 거예 생간 냄새 맡는 거예요 열차 이렇게 써 써 드릴게요,1769.96,12.57,lKxX0WCQ8gE
11278,냄새 냄새 놀이 아세요 그런 거 무나 널 너무나 너를 사랑했었어,1774.37,12.78,lKxX0WCQ8gE
11279,그만큼 널 보내야 했어 그 그늘 보시죠,1782.53,8.4,lKxX0WCQ8gE
11280,넌 모를 거야 근데 굉장히 그들이 진짜 좋으니까 제가 10억 안테 소개를,1787.15,6.39,lKxX0WCQ8gE
11281,살짝 시켜 드릴께요,1790.93,7.26,lKxX0WCQ8gE
11282,그래서 진짜 좋은 거거든 아 없나보다 정말 아깝다,1793.54,8.43,lKxX0WCQ8gE
11283,쓸텐데 으 그만 춥게 제가,1798.19,6.65,lKxX0WCQ8gE
11284,id 있습니다,1801.97,2.87,lKxX0WCQ8gE
11285,5,1805.37,3.15,lKxX0WCQ8gE
11286,[음악],1805.63,7.62,lKxX0WCQ8gE
11287,ee ee 5,1808.52,4.73,lKxX0WCQ8gE
11288,[음악],1814.39,8.01,lKxX0WCQ8gE
11289,넬 있어야,1818.72,3.68,lKxX0WCQ8gE
11290,[음악],1822.44,3.98,lKxX0WCQ8gE
11291,그랬어 느 s,1828.05,6.43,lKxX0WCQ8gE
11292,on here 이제 왔어,1831.33,9.96,lKxX0WCQ8gE
11293,[음악],1834.48,10.46,lKxX0WCQ8gE
11294,be ok 득남,1841.29,3.65,lKxX0WCQ8gE
11295,왜 유리 날은 진짜 그랬어 말아줍니다,1845.97,11.13,lKxX0WCQ8gE
11296,으 아 지금,1853.32,6.72,lKxX0WCQ8gE
11297,[음악],1857.1,12.78,lKxX0WCQ8gE
11298,de toute la vie,1860.04,14.469,lKxX0WCQ8gE
11299,[음악],1869.88,11.33,lKxX0WCQ8gE
11300,4 2 2 2 2 2 2 2 2 2 2,1874.509,9.51,lKxX0WCQ8gE
11301,[음악],1881.21,8.179,lKxX0WCQ8gE
11302,냄새 이 모습을 보면 아 혹시 이해가 아니까 냄새 맛 좋아 겨운 된지,1884.019,6.96,lKxX0WCQ8gE
11303,가장 좋아하고,1889.389,5.76,lKxX0WCQ8gE
11304,냄새는 이것도 냄새나 저는 언젠가 냄새 한다고 매일 앞에 것도 3주 고백,1890.979,8.28,lKxX0WCQ8gE
11305,마지막 곳도 3주 보일 때는 멀다 따라 냄새가 타라 이런 말씀을 드리고,1895.149,8.34,lKxX0WCQ8gE
11306,또 여러분들 지금 예수 분의 중에서 공식으로 인수 분해 하는 방법에,1899.259,7.95,lKxX0WCQ8gE
11307,대해서 말씀을 드리고 있구요 연습하고 계십니다,1903.489,8.25,lKxX0WCQ8gE
11308,그리고 이런 예미 되었읍니다 앞선 시간에서 3 짜 3 짜 2개 있는 거의,1907.209,7.981,lKxX0WCQ8gE
11309,인수 b 라는 뭐 이건 n 전개로 외우지 말고 1 수들의 공식으로,1911.739,4.47,lKxX0WCQ8gE
11310,기억하라 고 했잖아요,1915.19,4.5,lKxX0WCQ8gE
11311,살짝 감자 2개 있는 거인 수레는 3 자살자 두 개를 대고 그대로 쓴,1916.209,7.86,lKxX0WCQ8gE
11312,되십니까 x 플러스 y 뒤에 있는 가을처럼 방법은 여기 를 바라보면서,1919.69,9.779,lKxX0WCQ8gE
11313,기억나십니까 제곱 앞에 꺼지고 곱해서 뭐 바꾸고 될 것이고 앞에 꺼지고,1924.069,9.78,lKxX0WCQ8gE
11314,판매 네크 a 제곱 곱한 xy 도 바꾸니까 - xy 뒤에 꺼지고 파니까,1929.469,8.07,lKxX0WCQ8gE
11315,플러스와 이에 대해서 제곱 이게 바로 첫번째,1933.849,8.58,lKxX0WCQ8gE
11316,연결부가 플러스 2 던진 - 는지 무조건 성공합니다 3 짜 3자 2개는,1937.539,9.54,lKxX0WCQ8gE
11317,와인 수그린 3자 3자 없앤다면 그대로 시이 작 x - y 개인전 가로를,1942.429,10.14,lKxX0WCQ8gE
11318,채우는 방법은 앞의 거 제 겁 곱해서 부바 굳이 그 똑같으니까 앞에,1947.079,9.75,lKxX0WCQ8gE
11319,꺼지고 팜 x 의 주거비 줘 앞에 꽃도 있고 곱하면 - x 와인 데보,1952.569,8.55,lKxX0WCQ8gE
11320,바꾸니까 플러스 xy 뒤에 거는 - y 의 제곱 이지만 제곱 타면,1956.829,6.75,lKxX0WCQ8gE
11321,플러스로 같을 테니까 요렇게 되는데 되죠,1961.119,7.53,lKxX0WCQ8gE
11322,요런 느낌 이것도 보여지고 완전 보이잖아요 왜 x 에서 해주고 또 얜,1963.579,7.83,lKxX0WCQ8gE
11323,보니까 그 사망의 전 제 3조 법이니까,1968.649,6.72,lKxX0WCQ8gE
11324,사마의 전체적으로 27 와 이해해 줘 법이니까 요런 느낌으로 처리할 수,1971.409,5.7,lKxX0WCQ8gE
11325,있을까 얘기해야,1975.369,5.88,lKxX0WCQ8gE
11326,와우 3 짜 3자 개인 거 있으면 3 짝 3 짜 2개 없앤다면 그대로,1977.109,8.7,lKxX0WCQ8gE
11327,써라 그대로 써 시작 x 플러스 4 말이야 뒤는 너를 재원 방울은 아끼,1981.249,9.15,lKxX0WCQ8gE
11328,꺼지고 곱해서 무하 꾸어 뒤 끝이고 앞에 꺼지고 곱하면 3 ii 크고,1985.809,9.36,lKxX0WCQ8gE
11329,팔이 타사 맥스와 인데 뭐 바꾸니까 - 3 x y 돼 커지고 구해 제모,1990.399,7.35,lKxX0WCQ8gE
11330,구해주고 구해주고 끝,1995.169,4.031,lKxX0WCQ8gE
11331,3,1997.749,6.04,lKxX0WCQ8gE
11332,웨어 너무 잘해 열어보니까 완벽한 것 같아요 난 자 여러분이,1999.2,11.04,lKxX0WCQ8gE
11333,비상 이치에 좋아요 조금 더 심한 냄새도 맡을 수 있겠습니다,2003.789,10.171,lKxX0WCQ8gE
11334,나 이거 냄새 나는데 저는 냄새를 합니다,2010.24,6.63,lKxX0WCQ8gE
11335,염료 됨 합니까 남이나,2013.96,8.01,lKxX0WCQ8gE
11336,포토 포엠 흘러갑니다 뭐야 x1 접했고 와 1 지급했고 x 플러스 1,2016.87,5.88,lKxX0WCQ8gE
11337,좋겠습니까,2021.97,6.21,lKxX0WCQ8gE
11338,x y x 플러스 1 혹시나 이게 아닐까,2022.75,8.04,lKxX0WCQ8gE
11339,이거 하나로 보는 거죠 잡으세요,2028.18,5.61,lKxX0WCQ8gE
11340,예전 하셨어 예전 하게 어,2030.79,9.15,lKxX0WCQ8gE
11341,3 예전 파리가 어 이 쫙쫙 더 아 있자,2033.79,9.93,lKxX0WCQ8gE
11342,우와 이 쫙쫙 봐 다 맞았어,2039.94,8.31,lKxX0WCQ8gE
11343,끝 답 뜻 탈이야 이렇게 써요,2043.72,9.33,lKxX0WCQ8gE
11344,그런데 조금 보기가 싫으니까 x 하게 있으니 뭘로 써 준 게 좋아,2048.25,8.52,lKxX0WCQ8gE
11345,그렇죠 가로 안에 살짝 정리의 다듬어주는 해줬지 이렇게 처리 하시면 되는,2053.05,7.38,lKxX0WCQ8gE
11346,거야 이렇게 소재가 이렇게 써 때는 사실 내 일반적으로는 여러분 대가,2056.77,7.83,lKxX0WCQ8gE
11347,식을줄 쨈이 이렇게 이렇게 답을 워낙 엣지 아니야 아니야 이렇게 다뤄야,2060.43,4.71,lKxX0WCQ8gE
11348,겠지,2064.6,4.38,lKxX0WCQ8gE
11349,그런데 여러분 개 살 때 항상 요런 느낌으로 냄새가 나 차라리 지그,2065.14,6.69,lKxX0WCQ8gE
11350,아큐브 라서 아이리 여러개 간다는 거야,2068.98,7.5,lKxX0WCQ8gE
11351,선생님 이 반의 며 이번 도 마찬가지 이에여,2071.83,7.47,lKxX0WCQ8gE
11352,이 먼저 마찬가지라 국시원 그럼,2076.48,6.51,lKxX0WCQ8gE
11353,이번만 내어 선생님 3 제 9호,2079.3,9.089,lKxX0WCQ8gE
11354,최고급 1차 경계 일도 3 적 얘도 세제곱 이니까,2082.99,9.12,lKxX0WCQ8gE
11355,혹시나 옛 앞에 꼬고,2088.389,6.77,lKxX0WCQ8gE
11356,얘가 되게 아니까,2092.11,3.049,lKxX0WCQ8gE
11357,그래서 여기 혹시 아닐까 생각해 보는 거야 냄새를 맡았어요,2096.23,9.48,lKxX0WCQ8gE
11358,그 다음에 이렇게 가는 거지 이것의 주고 또 따다가 노희영 있어,2100.25,8.22,lKxX0WCQ8gE
11359,삼다 담다 오역이,2105.71,7.05,lKxX0WCQ8gE
11360,3 땅 따다 우왓 따다 와,2108.47,6.44,lKxX0WCQ8gE
11361,때,2112.76,2.15,lKxX0WCQ8gE
11362,으 이거 o 안테 또 boiler 아름다운 결과를 원하신다면 유 캔 4,2115.88,8.27,lKxX0WCQ8gE
11363,다듬다 가 영어로 뭐예요 이해가 이를 나니까 3의 줘 세제 검색해,2124.68,10.859,lKxX0WCQ8gE
11364,다듬다 맥 그대를 야 l 맥 다를 거야 언제나 이렇게 예쁘게 다듬어 수,2129.51,7.41,lKxX0WCQ8gE
11365,있다는 거죠,2135.539,4.29,lKxX0WCQ8gE
11366,되죠 아 좋아 한번 가죠,2136.92,6.869,lKxX0WCQ8gE
11367,한번 놀러 갔다 3차 3 자극에 있는건 인수 그린것 같은데 여기 도살자,2139.829,5.25,lKxX0WCQ8gE
11368,있고 여긴 3자가 있으니까,2143.789,4.861,lKxX0WCQ8gE
11369,3 짝 3 짝 되겠는걸 인순이는 3차 3자 없앤다면 그대로 더 그대로,2145.079,6.631,lKxX0WCQ8gE
11370,쓰니까 아펙스 브라질이 야 하나요,2148.65,7.53,lKxX0WCQ8gE
11371,뒤에 게임이에요 그 다음에 연결 보호는 3차 살짝 없앤다면 그대로,2151.71,6.21,lKxX0WCQ8gE
11372,있는거니까 플라 쓸 거구요,2156.18,4.649,lKxX0WCQ8gE
11373,그 다음에 뒤에 있는 가 롤의 어떻게 만들라고 했냐면,2157.92,7.46,lKxX0WCQ8gE
11374,시 이 작 앞에 꽃의 덮치자,2160.829,4.551,lKxX0WCQ8gE
11375,오페 서모 바꾸는데 xps 1과 2를 곱하면 x 플러스 부어 바꾸니까,2165.42,11.1,lKxX0WCQ8gE
11376,그 다음에 됐고 제국 파랑 가니까 그래서 이 끝 그렇게 그런데,2171.51,9.84,lKxX0WCQ8gE
11377,아름다운 결과를 원하신다면 다음과 같이 쓰는게 아름답지 않겠습니까,2176.52,9.3,lKxX0WCQ8gE
11378,1 더하기 1은 이니까요 x 에 대해서 제곱 이고 1장,2181.35,7.74,lKxX0WCQ8gE
11379,ex 에서 덱스 빼니까 x 되잖아,2185.82,7.26,lKxX0WCQ8gE
11380,1 - 이거 없어졌는데 플러스 크기 있습니까 최종적 인가 깨끗,2189.09,8.67,lKxX0WCQ8gE
11381,이런 느낌으로 처리하실 수 있다 엘레강스 하게 이렇게 정리해 주시면 되지,2193.08,7.05,lKxX0WCQ8gE
11382,않을까 라는 말씀을 드리면 4,2197.76,7.88,lKxX0WCQ8gE
11383,여기까지가 공식에 대한 인수 되었구요,2200.13,5.51,lKxX0WCQ8gE
